,date,bus_rkl,bus_rkn,bus_rpn,rail_lrt_ampang,rail_mrt_kajang,rail_lrt_kj,rail_monorail,rail_mrt_pjy,rail_ets,rail_intercity,rail_komuter_utara,rail_tebrau,rail_komuter
0,2019-01-01,0,0,0,113357,114173,139634,35804,0,0,0,0,0,0
1,2019-01-02,0,0,0,182715,169316,274224,31859,0,0,0,0,0,0
2,2019-01-03,0,0,0,187904,175304,286469,31893,0,0,0,0,0,0
3,2019-01-04,0,0,0,198420,187891,304755,34121,0,0,0,0,0,0
4,2019-01-05,0,0,0,120773,112660,145036,29950,0,0,0,0,0,0
5,2019-01-06,0,0,0,101145,95913,120032,25342,0,0,0,0,0,0
6,2019-01-07,0,0,0,197569,184365,301290,31988,0,0,0,0,0,0
7,2019-01-08,0,0,0,196879,185920,304680,31792,0,0,0,0,0,0
8,2019-01-09,0,0,0,197314,188770,307069,32305,0,0,0,0,0,0
9,2019-01-10,0,0,0,198876,189818,310510,32057,0,0,0,0,0,0
10,2019-01-11,0,0,0,209859,204378,326471,33265,0,0,0,0,0,0
11,2019-01-12,0,0,0,124608,123932,152720,30671,0,0,0,0,0,0
12,2019-01-13,0,0,0,106718,108346,127805,27235,0,0,0,0,0,0
13,2019-01-14,0,0,0,199162,192036,306455,32172,0,0,0,0,0,0
14,2019-01-15,0,0,0,195405,189880,305742,31260,0,0,0,0,0,0
15,2019-01-16,0,0,0,198901,194697,311279,31612,0,0,0,0,0,0
16,2019-01-17,0,0,0,201926,194701,314277,31234,0,0,0,0,0,0
17,2019-01-18,0,0,0,217270,212546,330484,35981,0,0,0,0,0,0
18,2019-01-19,0,0,0,130758,127306,157194,30339,0,0,0,0,0,0
19,2019-01-20,0,0,0,105012,110488,125599,27159,0,0,0,0,0,0
20,2019-01-21,0,0,0,103443,106077,125094,23836,0,0,0,0,0,0
21,2019-01-22,0,0,0,196298,189718,304452,31245,0,0,0,0,0,0
22,2019-01-23,0,0,0,197309,193904,308968,31051,0,0,0,0,0,0
23,2019-01-24,0,0,0,198692,193784,313285,32338,0,0,0,0,0,0
24,2019-01-25,0,0,0,215764,210356,332682,36334,0,0,0,0,0,0
25,2019-01-26,0,0,0,136301,133944,161765,33508,0,0,0,0,0,0
26,2019-01-27,0,0,0,107763,114660,128906,27630,0,0,0,0,0,0
27,2019-01-28,0,0,0,201365,193349,311540,32889,0,0,0,0,0,0
28,2019-01-29,0,0,0,201416,197553,317389,33093,0,0,0,0,0,0
29,2019-01-30,0,0,0,203261,200482,320084,33103,0,0,0,0,0,0
30,2019-01-31,0,0,0,216817,209858,324593,35298,0,0,0,0,0,0
31,2019-02-01,0,0,0,133281,134808,176585,24817,0,0,0,0,0,0
32,2019-02-02,0,0,0,116729,110338,130286,27648,0,0,0,0,0,0
33,2019-02-03,0,0,0,103011,97759,119030,27508,0,0,0,0,0,0
34,2019-02-04,0,0,0,139596,124890,200211,32076,0,0,0,0,0,0
35,2019-02-05,0,0,0,102683,98115,142522,33484,0,0,0,0,0,0
36,2019-02-06,0,0,0,96384,91478,118858,27009,0,0,0,0,0,0
37,2019-02-07,0,0,0,149863,142324,229122,31452,0,0,0,0,0,0
38,2019-02-08,0,0,0,157270,149732,245190,31909,0,0,0,0,0,0
39,2019-02-09,0,0,0,109346,104722,134543,27174,0,0,0,0,0,0
40,2019-02-10,0,0,0,99421,94513,115661,22790,0,0,0,0,0,0
41,2019-02-11,0,0,0,195601,187579,303415,31101,0,0,0,0,0,0
42,2019-02-12,0,0,0,195645,191843,308682,31333,0,0,0,0,0,0
43,2019-02-13,0,0,0,193979,190300,307471,31183,0,0,0,0,0,0
44,2019-02-14,0,0,0,198331,199824,315114,33229,0,0,0,0,0,0
45,2019-02-15,0,0,0,209305,205707,326085,35781,0,0,0,0,0,0
46,2019-02-16,0,0,0,132846,130475,160601,30697,0,0,0,0,0,0
47,2019-02-17,0,0,0,107138,104056,132422,25363,0,0,0,0,0,0
48,2019-02-18,0,0,0,196753,196520,271155,35571,0,0,0,0,0,0
49,2019-02-19,0,0,0,178768,157389,294107,32237,0,0,0,0,0,0
50,2019-02-20,0,0,0,199157,196053,312133,32399,0,0,0,0,0,0
51,2019-02-21,0,0,0,200226,197214,313732,31764,0,0,0,0,0,0
52,2019-02-22,0,0,0,212795,209391,330890,35687,0,0,0,0,0,0
53,2019-02-23,0,0,0,125301,122615,156854,29840,0,0,0,0,0,0
54,2019-02-24,0,0,0,104184,104368,126762,25721,0,0,0,0,0,0
55,2019-02-25,0,0,0,198840,191436,308389,32058,0,0,0,0,0,0
56,2019-02-26,0,0,0,197991,192901,312558,31574,0,0,0,0,0,0
57,2019-02-27,0,0,0,198505,195542,313176,32549,0,0,0,0,0,0
58,2019-02-28,0,0,0,201166,197248,317961,33380,0,0,0,0,0,0
59,2019-03-01,0,0,0,217456,213982,336857,37968,0,0,0,0,0,0
60,2019-03-02,0,0,0,134544,130713,165206,33679,0,0,0,0,0,0
61,2019-03-03,0,0,0,111588,108332,137573,28642,0,0,0,0,0,0
62,2019-03-04,0,0,0,197801,192865,307273,32552,0,0,0,0,0,0
63,2019-03-05,0,0,0,200357,193701,314642,33206,0,0,0,0,0,0
64,2019-03-06,0,0,0,203100,199792,319435,33651,0,0,0,0,0,0
65,2019-03-07,0,0,0,204283,199036,319841,35364,0,0,0,0,0,0
66,2019-03-08,0,0,0,223645,220947,343280,39461,0,0,0,0,0,0
67,2019-03-09,0,0,0,132857,126214,159221,34063,0,0,0,0,0,0
68,2019-03-10,0,0,0,109988,103224,128440,27606,0,0,0,0,0,0
69,2019-03-11,0,0,0,201798,192667,310035,32928,0,0,0,0,0,0
70,2019-03-12,0,0,0,200905,197370,316228,33031,0,0,0,0,0,0
71,2019-03-13,0,0,0,200456,197359,315024,32369,0,0,0,0,0,0
72,2019-03-14,0,0,0,201577,198948,312119,32572,0,0,0,0,0,0
73,2019-03-15,0,0,0,233271,211468,334809,35659,0,0,0,0,0,0
74,2019-03-16,0,0,0,160425,131162,161990,34126,0,0,0,0,0,0
75,2019-03-17,0,0,0,130314,104384,129970,26051,0,0,0,0,0,0
76,2019-03-18,0,0,0,197854,190320,303053,32068,0,0,0,0,0,0
77,2019-03-19,0,0,0,197216,192269,310379,32345,0,0,0,0,0,0
78,2019-03-20,0,0,0,200186,195318,311704,32786,0,0,0,0,0,0
79,2019-03-21,0,0,0,202089,198312,316024,37280,0,0,0,0,0,0
80,2019-03-22,0,0,0,218157,214748,330716,35980,0,0,0,0,0,0
81,2019-03-23,0,0,0,130663,123197,152413,29100,0,0,0,0,0,0
82,2019-03-24,0,0,0,104866,101601,124368,24332,0,0,0,0,0,0
83,2019-03-25,0,0,0,194363,190074,297773,33848,0,0,0,0,0,0
84,2019-03-26,0,0,0,194677,193744,306973,33964,0,0,0,0,0,0
85,2019-03-27,0,0,0,198831,198920,309805,33891,0,0,0,0,0,0
86,2019-03-28,0,0,0,199485,196676,311555,35043,0,0,0,0,0,0
87,2019-03-29,0,0,0,238981,242298,340778,37946,0,0,0,0,0,0
88,2019-03-30,0,0,0,152283,128946,166120,31514,0,0,0,0,0,0
89,2019-03-31,0,0,0,123681,104480,134139,25965,0,0,0,0,0,0
90,2019-04-01,0,0,0,205245,190815,306373,31777,0,0,0,0,0,0
91,2019-04-02,0,0,0,207847,197166,317075,33265,0,0,0,0,0,0
92,2019-04-03,0,0,0,211684,200319,322013,32886,0,0,0,0,0,0
93,2019-04-04,0,0,0,212319,201210,322939,34392,0,0,0,0,0,0
94,2019-04-05,0,0,0,229860,214867,340221,39335,0,0,0,0,0,0
95,2019-04-06,0,0,0,160353,130768,172325,33828,0,0,0,0,0,0
96,2019-04-07,0,0,0,130957,109808,139908,29366,0,0,0,0,0,0
97,2019-04-08,0,0,0,202323,194782,312395,33474,0,0,0,0,0,0
98,2019-04-09,0,0,0,200751,197901,317200,32767,0,0,0,0,0,0
99,2019-04-10,0,0,0,200386,198312,318125,32572,0,0,0,0,0,0
100,2019-04-11,0,0,0,201013,198606,316672,32376,0,0,0,0,0,0
101,2019-04-12,0,0,0,213747,209837,333770,36728,0,0,0,0,0,0
102,2019-04-13,0,0,0,155043,123642,166605,31381,0,0,0,0,0,0
103,2019-04-14,0,0,0,113787,107228,137712,28599,0,0,0,0,0,0
104,2019-04-15,0,0,0,200342,190762,308053,33609,0,0,0,0,0,0
105,2019-04-16,0,0,0,199017,192672,313531,32443,0,0,0,0,0,0
106,2019-04-17,0,0,0,198520,193438,313730,32576,0,0,0,0,0,0
107,2019-04-18,0,0,0,199315,194390,316735,32675,0,0,0,0,0,0
108,2019-04-19,0,0,0,209956,206110,328474,38612,0,0,0,0,0,0
109,2019-04-20,0,0,0,126409,120236,153408,30547,0,0,0,0,0,0
110,2019-04-21,0,0,0,108371,101519,128759,26289,0,0,0,0,0,0
111,2019-04-22,0,0,0,196368,187208,303587,33991,0,0,0,0,0,0
112,2019-04-23,0,0,0,194416,189231,307655,31589,0,0,0,0,0,0
113,2019-04-24,0,0,0,200264,198913,314979,33584,0,0,0,0,0,0
114,2019-04-25,0,0,0,201047,196071,314855,34681,0,0,0,0,0,0
115,2019-04-26,0,0,0,220087,211446,328788,39144,0,0,0,0,0,0
116,2019-04-27,0,0,0,148493,134471,167022,34317,0,0,0,0,0,0
117,2019-04-28,0,0,0,114793,106221,132350,28466,0,0,0,0,0,0
118,2019-04-29,0,0,0,201303,191921,311052,35497,0,0,0,0,0,0
119,2019-04-30,0,0,0,207805,204609,322908,39020,0,0,0,0,0,0
120,2019-05-01,0,0,0,135451,135733,154302,35264,0,0,0,0,0,0
121,2019-05-02,0,0,0,213318,203184,328376,37180,0,0,0,0,0,0
122,2019-05-03,0,0,0,229453,217969,346726,40923,0,0,0,0,0,0
123,2019-05-04,0,0,0,149913,128447,165331,33327,0,0,0,0,0,0
124,2019-05-05,0,0,0,119501,106250,129839,27341,0,0,0,0,0,0
125,2019-05-06,0,0,0,193188,184983,293625,29534,0,0,0,0,0,0
126,2019-05-07,0,0,0,200326,191637,306966,30220,0,0,0,0,0,0
127,2019-05-08,0,0,0,199550,194259,308408,30088,0,0,0,0,0,0
128,2019-05-09,0,0,0,200581,195436,309213,28430,0,0,0,0,0,0
129,2019-05-10,0,0,0,212807,209094,323111,32359,0,0,0,0,0,0
130,2019-05-11,0,0,0,120057,106596,135841,25101,0,0,0,0,0,0
131,2019-05-12,0,0,0,102042,90511,112571,21829,0,0,0,0,0,0
132,2019-05-13,0,0,0,195651,189235,302425,29371,0,0,0,0,0,0
133,2019-05-14,0,0,0,198640,192921,308101,29935,0,0,0,0,0,0
134,2019-05-15,0,0,0,200154,194298,311313,29663,0,0,0,0,0,0
135,2019-05-16,0,0,0,203075,195710,311273,30333,0,0,0,0,0,0
136,2019-05-17,0,0,0,219217,212295,328270,32860,0,0,0,0,0,0
137,2019-05-18,0,0,0,129118,108974,138106,26179,0,0,0,0,0,0
138,2019-05-19,0,0,0,105922,94901,116418,25986,0,0,0,0,0,0
139,2019-05-20,0,0,0,101298,92033,112665,20919,0,0,0,0,0,0
140,2019-05-21,0,0,0,181172,171055,262881,27911,0,0,0,0,0,0
141,2019-05-22,0,0,0,107977,97824,122774,20569,0,0,0,0,0,0
142,2019-05-23,0,0,0,202477,192861,307464,29857,0,0,0,0,0,0
143,2019-05-24,0,0,0,217897,210308,328454,33016,0,0,0,0,0,0
144,2019-05-25,0,0,0,145493,119347,152077,27337,0,0,0,0,0,0
145,2019-05-26,0,0,0,124385,101734,125480,25993,0,0,0,0,0,0
146,2019-05-27,0,0,0,206027,195618,311648,33911,0,0,0,0,0,0
147,2019-05-28,0,0,0,206520,199063,319008,33538,0,0,0,0,0,0
148,2019-05-29,0,0,0,209382,204037,319730,34171,0,0,0,0,0,0
149,2019-05-30,0,0,0,207701,203725,321934,35097,0,0,0,0,0,0
150,2019-05-31,0,0,0,220204,215295,331805,37263,0,0,0,0,0,0
151,2019-06-01,0,0,0,147554,118897,156277,30338,0,0,0,0,0,0
152,2019-06-02,0,0,0,120712,101592,128493,29060,0,0,0,0,0,0
153,2019-06-03,0,0,0,177463,165676,253244,33891,0,0,0,0,0,0
154,2019-06-04,0,0,0,161474,152340,219687,33778,0,0,0,0,0,0
155,2019-06-05,0,0,0,101031,110796,146230,27618,0,0,0,0,0,0
156,2019-06-06,0,0,0,100668,106402,139081,29320,0,0,0,0,0,0
157,2019-06-07,0,0,0,135225,135153,187797,30229,0,0,0,0,0,0
158,2019-06-08,0,0,0,98302,99511,120294,24597,0,0,0,0,0,0
159,2019-06-09,0,0,0,97557,96217,114728,21515,0,0,0,0,0,0
160,2019-06-10,0,0,0,183372,178297,268886,28897,0,0,0,0,0,0
161,2019-06-11,0,0,0,198161,189932,297717,30649,0,0,0,0,0,0
162,2019-06-12,0,0,0,198286,196442,306613,31290,0,0,0,0,0,0
163,2019-06-13,0,0,0,199285,196975,309099,31067,0,0,0,0,0,0
164,2019-06-14,0,0,0,210190,210887,323324,33622,0,0,0,0,0,0
165,2019-06-15,0,0,0,126345,125207,147057,27518,0,0,0,0,0,0
166,2019-06-16,0,0,0,104970,102366,121607,23573,0,0,0,0,0,0
167,2019-06-17,0,0,0,199277,195025,306584,31121,0,0,0,0,0,0
168,2019-06-18,0,0,0,201181,198007,315968,30941,0,0,0,0,0,0
169,2019-06-19,0,0,0,204388,202709,321455,33375,0,0,0,0,0,0
170,2019-06-20,0,0,0,203806,200984,321595,34117,0,0,0,0,0,0
171,2019-06-21,0,0,0,217381,217752,333322,36665,0,0,0,0,0,0
172,2019-06-22,0,0,0,135017,131673,156379,29369,0,0,0,0,0,0
173,2019-06-23,0,0,0,114790,106698,126129,24747,0,0,0,0,0,0
174,2019-06-24,0,0,0,179236,157649,282823,32731,0,0,0,0,0,0
175,2019-06-25,0,0,0,202288,200250,314328,32702,0,0,0,0,0,0
176,2019-06-26,0,0,0,204467,205837,318462,32320,0,0,0,0,0,0
177,2019-06-27,0,0,0,205621,206155,319535,33636,0,0,0,0,0,0
178,2019-06-28,0,0,0,220591,222749,338865,38020,0,0,0,0,0,0
179,2019-06-29,0,0,0,139646,141483,166462,33289,0,0,0,0,0,0
180,2019-06-30,0,0,0,118580,120030,138523,28361,0,0,0,0,0,0
181,2019-07-01,0,0,0,206240,202287,313644,34152,0,0,0,0,0,0
182,2019-07-02,0,0,0,204731,203875,318912,33155,0,0,0,0,0,0
183,2019-07-03,0,0,0,206019,208694,323874,34580,0,0,0,0,0,0
184,2019-07-04,0,0,0,206679,208680,327436,34371,0,0,0,0,0,0
185,2019-07-05,0,0,0,225277,228075,350399,40011,0,0,0,0,0,0
186,2019-07-06,0,0,0,156601,145090,181921,34690,0,0,0,0,0,0
187,2019-07-07,0,0,0,118050,118153,136371,29491,0,0,0,0,0,0
188,2019-07-08,0,0,0,208335,205816,319218,36097,0,0,0,0,0,0
189,2019-07-09,0,0,0,206291,207637,321242,34172,0,0,0,0,0,0
190,2019-07-10,0,0,0,205018,210849,324807,34814,0,0,0,0,0,0
191,2019-07-11,0,0,0,205382,208949,324597,34539,0,0,0,0,0,0
192,2019-07-12,0,0,0,226326,228301,348340,39244,0,0,0,0,0,0
193,2019-07-13,0,0,0,138415,140499,175782,32331,0,0,0,0,0,0
194,2019-07-14,0,0,0,112109,113531,139093,27656,0,0,0,0,0,0
195,2019-07-15,0,0,0,206579,204208,317127,33905,0,0,0,0,0,0
196,2019-07-16,0,0,0,202785,204118,319251,32553,0,0,0,0,0,0
197,2019-07-17,0,0,0,206487,209365,322933,33676,0,0,0,0,0,0
198,2019-07-18,0,0,0,206955,207655,326934,34254,0,0,0,0,0,0
199,2019-07-19,0,0,0,220002,224094,342441,36807,0,0,0,0,0,0
200,2019-07-20,0,0,0,130646,131312,157147,29337,0,0,0,0,0,0
201,2019-07-21,0,0,0,107384,106549,125746,24647,0,0,0,0,0,0
202,2019-07-22,0,0,0,202326,198820,314056,33064,0,0,0,0,0,0
203,2019-07-23,0,0,0,201995,203705,319810,32590,0,0,0,0,0,0
204,2019-07-24,0,0,0,202907,204908,321532,32996,0,0,0,0,0,0
205,2019-07-25,0,0,0,206953,206216,327835,34344,0,0,0,0,0,0
206,2019-07-26,0,0,0,226291,224807,346788,38744,0,0,0,0,0,0
207,2019-07-27,0,0,0,181336,137225,171755,33003,0,0,0,0,0,0
208,2019-07-28,0,0,0,113715,114675,134700,30407,0,0,0,0,0,0
209,2019-07-29,0,0,0,196671,196756,299820,34764,0,0,0,0,0,0
210,2019-07-30,0,0,0,112075,121673,139845,26337,0,0,0,0,0,0
211,2019-07-31,0,0,0,206642,202720,321874,34074,0,0,0,0,0,0
212,2019-08-01,0,0,0,206290,205494,324130,33974,0,0,0,0,0,0
213,2019-08-02,0,0,0,219047,220429,341205,37326,0,0,0,0,0,0
214,2019-08-03,0,0,0,135102,131183,163883,31754,0,0,0,0,0,0
215,2019-08-04,0,0,0,111183,106098,131532,26542,0,0,0,0,0,0
216,2019-08-05,0,0,0,205543,202861,320013,34030,0,0,0,0,0,0
217,2019-08-06,0,0,0,205029,204220,324338,33438,0,0,0,0,0,0
218,2019-08-07,0,0,0,208056,209389,325430,34241,0,0,0,0,0,0
219,2019-08-08,0,0,0,214012,210683,332273,35730,0,0,0,0,0,0
220,2019-08-09,0,0,0,233402,231682,347450,40048,0,0,0,0,0,0
221,2019-08-10,0,0,0,130949,127441,148139,31871,0,0,0,0,0,0
222,2019-08-11,0,0,0,107846,116210,136020,32376,0,0,0,0,0,0
223,2019-08-12,0,0,0,110487,115075,132383,27074,0,0,0,0,0,0
224,2019-08-13,0,0,0,189391,191288,287637,31604,0,0,0,0,0,0
225,2019-08-14,0,0,0,198949,203351,311820,35244,0,0,0,0,0,0
226,2019-08-15,0,0,0,203952,208703,322006,37436,0,0,0,0,0,0
227,2019-08-16,0,0,0,208329,213986,326949,36905,0,0,0,0,0,0
228,2019-08-17,0,0,0,139642,126704,160816,29418,0,0,0,0,0,0
229,2019-08-18,0,0,0,105868,103757,124744,24419,0,0,0,0,0,0
230,2019-08-19,0,0,0,202151,198128,312418,32310,0,0,0,0,0,0
231,2019-08-20,0,0,0,200783,199596,317255,33328,0,0,0,0,0,0
232,2019-08-21,0,0,0,202092,202776,319855,34302,0,0,0,0,0,0
233,2019-08-22,0,0,0,204858,204584,327419,36703,0,0,0,0,0,0
234,2019-08-23,0,0,0,215310,215383,337649,39149,0,0,0,0,0,0
235,2019-08-24,0,0,0,132392,128064,161421,31613,0,0,0,0,0,0
236,2019-08-25,0,0,0,105855,106170,130971,27208,0,0,0,0,0,0
237,2019-08-26,0,0,0,200830,198558,314404,34911,0,0,0,0,0,0
238,2019-08-27,0,0,0,200860,201545,318758,35092,0,0,0,0,0,0
239,2019-08-28,0,0,0,203171,204147,320276,35039,0,0,0,0,0,0
240,2019-08-29,0,0,0,206195,205260,323181,36746,0,0,0,0,0,0
241,2019-08-30,0,0,0,239780,226389,336081,42462,0,0,0,0,0,0
242,2019-08-31,0,0,0,130203,137105,157237,36995,0,0,0,0,0,0
243,2019-09-01,0,0,0,109399,114032,132125,31250,0,0,0,0,0,0
244,2019-09-02,0,0,0,111950,106456,128923,25069,0,0,0,0,0,0
245,2019-09-03,0,0,0,198633,194378,305003,33267,0,0,0,0,0,0
246,2019-09-04,0,0,0,199500,200166,311893,33784,0,0,0,0,0,0
247,2019-09-05,0,0,0,202333,201419,313881,34631,0,0,0,0,0,0
248,2019-09-06,0,0,0,231864,220867,336870,38972,0,0,0,0,0,0
249,2019-09-07,0,0,0,151491,131342,160811,32580,0,0,0,0,0,0
250,2019-09-08,0,0,0,131942,118293,141862,31791,0,0,0,0,0,0
251,2019-09-09,0,0,0,109299,111329,129724,25327,0,0,0,0,0,0
252,2019-09-10,0,0,0,219570,201480,313362,34250,0,0,0,0,0,0
253,2019-09-11,0,0,0,201990,204092,313226,33671,0,0,0,0,0,0
254,2019-09-12,0,0,0,204719,205272,318064,34417,0,0,0,0,0,0
255,2019-09-13,0,0,0,229205,220812,335426,38897,0,0,0,0,0,0
256,2019-09-14,0,0,0,148881,125436,157164,31339,0,0,0,0,0,0
257,2019-09-15,0,0,0,109530,115038,134168,30260,0,0,0,0,0,0
258,2019-09-16,0,0,0,108528,109475,128690,25396,0,0,0,0,0,0
259,2019-09-17,0,0,0,198566,197304,304026,32824,0,0,0,0,0,0
260,2019-09-18,0,0,0,197265,200833,308099,34218,0,0,0,0,0,0
261,2019-09-19,0,0,0,191367,197453,301043,34449,0,0,0,0,0,0
262,2019-09-20,0,0,0,203482,208026,315313,38193,0,0,0,0,0,0
263,2019-09-21,0,0,0,125702,125723,150278,30478,0,0,0,0,0,0
264,2019-09-22,0,0,0,101176,102947,119962,24860,0,0,0,0,0,0
265,2019-09-23,0,0,0,196337,195137,301297,33966,0,0,0,0,0,0
266,2019-09-24,0,0,0,196912,198857,311940,34432,0,0,0,0,0,0
267,2019-09-25,0,0,0,198886,203745,314682,35168,0,0,0,0,0,0
268,2019-09-26,0,0,0,204790,204872,319728,36602,0,0,0,0,0,0
269,2019-09-27,0,0,0,224414,222079,341312,41130,0,0,0,0,0,0
270,2019-09-28,0,0,0,146496,134629,166196,35722,0,0,0,0,0,0
271,2019-09-29,0,0,0,126166,112558,145896,30270,0,0,0,0,0,0
272,2019-09-30,0,0,0,201831,200735,310286,36146,0,0,0,0,0,0
273,2019-10-01,0,0,0,203898,204874,318464,38047,0,0,0,0,0,0
274,2019-10-02,0,0,0,206887,210685,321518,37135,0,0,0,0,0,0
275,2019-10-03,0,0,0,206964,210172,323530,38533,0,0,0,0,0,0
276,2019-10-04,0,0,0,224477,232065,345079,43074,0,0,0,0,0,0
277,2019-10-05,0,0,0,146600,140262,170164,34260,0,0,0,0,0,0
278,2019-10-06,0,0,0,118598,117482,143272,31279,0,0,0,0,0,0
279,2019-10-07,0,0,0,206879,206312,316953,39762,0,0,0,0,0,0
280,2019-10-08,0,0,0,206248,210697,322950,39919,0,0,0,0,0,0
281,2019-10-09,0,0,0,210187,215907,329192,41187,0,0,0,0,0,0
282,2019-10-10,0,0,0,211835,216606,330452,41228,0,0,0,0,0,0
283,2019-10-11,0,0,0,229245,236078,352328,46415,0,0,0,0,0,0
284,2019-10-12,0,0,0,144240,140177,169655,35278,0,0,0,0,0,0
285,2019-10-13,0,0,0,117250,119607,140845,29907,0,0,0,0,0,0
286,2019-10-14,0,0,0,209903,209954,323347,39890,0,0,0,0,0,0
287,2019-10-15,0,0,0,209617,212206,329281,39267,0,0,0,0,0,0
288,2019-10-16,0,0,0,211590,214274,329515,38299,0,0,0,0,0,0
289,2019-10-17,0,0,0,212513,214118,332981,39651,0,0,0,0,0,0
290,2019-10-18,0,0,0,225616,230243,349439,43008,0,0,0,0,0,0
291,2019-10-19,0,0,0,137092,136364,167092,33839,0,0,0,0,0,0
292,2019-10-20,0,0,0,120079,116641,140329,30387,0,0,0,0,0,0
293,2019-10-21,0,0,0,209023,204630,318447,37832,0,0,0,0,0,0
294,2019-10-22,0,0,0,209860,209483,326565,37443,0,0,0,0,0,0
295,2019-10-23,0,0,0,213635,212810,331042,39452,0,0,0,0,0,0
296,2019-10-24,0,0,0,222650,221058,335365,41171,0,0,0,0,0,0
297,2019-10-25,0,0,0,237448,237339,347715,45625,0,0,0,0,0,0
298,2019-10-26,0,0,0,139094,132337,158451,34639,0,0,0,0,0,0
299,2019-10-27,0,0,0,113955,123836,141201,34661,0,0,0,0,0,0
300,2019-10-28,0,0,0,108681,114070,128063,27749,0,0,0,0,0,0
301,2019-10-29,0,0,0,194294,197436,294670,36985,0,0,0,0,0,0
302,2019-10-30,0,0,0,202648,209290,313213,37992,0,0,0,0,0,0
303,2019-10-31,0,0,0,205205,213696,320142,37038,0,0,0,0,0,0
304,2019-11-01,0,0,0,222640,226553,337302,45962,0,0,0,0,0,0
305,2019-11-02,0,0,0,185297,135360,167889,37344,0,0,0,0,0,0
306,2019-11-03,0,0,0,122449,118090,143421,33607,0,0,0,0,0,0
307,2019-11-04,0,0,0,210396,209314,317551,41947,0,0,0,0,0,0
308,2019-11-05,0,0,0,208905,211663,321727,41536,0,0,0,0,0,0
309,2019-11-06,0,0,0,209303,215496,324817,40852,0,0,0,0,0,0
310,2019-11-07,0,0,0,213348,215992,327809,42148,0,0,0,0,0,0
311,2019-11-08,0,0,0,226778,228917,331333,49270,0,0,0,0,0,0
312,2019-11-09,0,0,0,136970,132874,159433,37451,0,0,0,0,0,0
313,2019-11-10,0,0,0,119522,119373,142461,32592,0,0,0,0,0,0
314,2019-11-11,0,0,0,208544,210746,316253,41498,0,0,0,0,0,0
315,2019-11-12,0,0,0,207274,209721,322491,39868,0,0,0,0,0,0
316,2019-11-13,0,0,0,208366,215808,325373,40435,0,0,0,0,0,0
317,2019-11-14,0,0,0,236376,215769,331392,39078,0,0,0,0,0,0
318,2019-11-15,0,0,0,222697,231690,345150,47665,0,0,0,0,0,0
319,2019-11-16,0,0,0,134678,134761,166050,35960,0,0,0,0,0,0
320,2019-11-17,0,0,0,115570,117299,138231,31757,0,0,0,0,0,0
321,2019-11-18,0,0,0,205893,207757,321000,39980,0,0,0,0,0,0
322,2019-11-19,0,0,0,258313,211209,334252,40710,0,0,0,0,0,0
323,2019-11-20,0,0,0,206109,217321,329008,40322,0,0,0,0,0,0
324,2019-11-21,0,0,0,206737,213839,325275,40248,0,0,0,0,0,0
325,2019-11-22,0,0,0,217402,225728,341447,43609,0,0,0,0,0,0
326,2019-11-23,0,0,0,145595,133716,163670,32699,0,0,0,0,0,0
327,2019-11-24,0,0,0,113359,117422,138576,30836,0,0,0,0,0,0
328,2019-11-25,0,0,0,203328,206138,314332,41727,0,0,0,0,0,0
329,2019-11-26,0,0,0,203241,211084,321178,41700,0,0,0,0,0,0
330,2019-11-27,0,0,0,208007,218208,327280,43046,0,0,0,0,0,0
331,2019-11-28,0,0,0,209634,220514,328032,43099,0,0,0,0,0,0
332,2019-11-29,0,0,0,222561,235663,346058,49115,0,0,0,0,0,0
333,2019-11-30,0,0,0,145776,147928,173098,39336,0,0,0,0,0,0
334,2019-12-01,0,0,0,126630,128643,146621,37765,0,0,0,0,0,0
335,2019-12-02,0,0,0,208603,209664,315424,43694,0,0,0,0,0,0
336,2019-12-03,0,0,0,207474,212056,324226,43306,0,0,0,0,0,0
337,2019-12-04,0,0,0,208525,219127,304015,45023,0,0,0,0,0,0
338,2019-12-05,0,0,0,211179,217847,325192,44724,0,0,0,0,0,0
339,2019-12-06,0,0,0,223963,226421,339415,50060,0,0,0,0,0,0
340,2019-12-07,0,0,0,166164,147098,179904,42220,0,0,0,0,0,0
341,2019-12-08,0,0,0,128096,131022,153735,37720,0,0,0,0,0,0
342,2019-12-09,0,0,0,207216,210096,314992,44815,0,0,0,0,0,0
343,2019-12-10,0,0,0,207507,213561,319919,44163,0,0,0,0,0,0
344,2019-12-11,0,0,0,204559,217051,302502,50303,0,0,0,0,0,0
345,2019-12-12,0,0,0,209456,218305,324354,44978,0,0,0,0,0,0
346,2019-12-13,0,0,0,215684,223046,330073,47556,0,0,0,0,0,0
347,2019-12-14,0,0,0,149301,137628,168594,40022,0,0,0,0,0,0
348,2019-12-15,0,0,0,119894,124122,141940,36731,0,0,0,0,0,0
349,2019-12-16,0,0,0,201756,205468,308131,44612,0,0,0,0,0,0
350,2019-12-17,0,0,0,202463,211454,315051,44986,0,0,0,0,0,0
351,2019-12-18,0,0,0,207913,217830,321476,44324,0,0,0,0,0,0
352,2019-12-19,0,0,0,207078,216453,320389,45122,0,0,0,0,0,0
353,2019-12-20,0,0,0,222672,228935,336905,49874,0,0,0,0,0,0
354,2019-12-21,0,0,0,158567,151792,204268,41227,0,0,0,0,0,0
355,2019-12-22,0,0,0,130198,129559,169433,36414,0,0,0,0,0,0
